,LoanNumber,DateApproved,BorrowerName,BorrowerAddress,BorrowerZip,LoanStatusDate,LoanStatus,Term,InitialApprovalAmount,BusinessAgeDescription,CD,JobsReported,Race,Ethnicity,BusinessType,Gender,Veteran,ForgivenessDate,category_title,rating,review_count,lat,lon,Yelp_Category
1169,9799228303,1/31/2021,BABCOCK STUDIOS,1221 Pecos St,80204,12/21/2021,Paid in Full,60,11022.0,Existing or more than 2 years old,CO-01,1.0,,,Limited  Liability Company(LLC),,,11/10/2021,"Drama Schools, Video/Film Production, ",5.0,8,39.735693,-105.0068798,Professional Services
1170,5425627110,4/13/2020,MODERN BOUTIQUE,1011 S Federal Blvd,80219,1/20/2021,Paid in Full,60,11000.0,Existing or more than 2 years old,CO-01,3.0,,,Corporation,,,12/28/2020,"Women's Clothing, Accessories, Gift Shops, ",4.5,3,39.69817,-105.02542,Fashion
1171,1030337702,5/1/2020,SIMPLE SPIRIT,2374 XANTHIA WAY,80238,8/21/2021,Paid in Full,24,10992.0,Existing or more than 2 years old,CO-01,3.0,,,Corporation,,,7/9/2021,"Supernatural Readings, Life Coach, ",5.0,16,39.76631546,-104.8905716,Professional Services
1172,6541747200,4/28/2020,ROCKY MOUNTAIN RAILROAD,4697 S. Yates St.,80236,6/15/2021,Paid in Full,24,10715.0,New Business or 2 years or less,CO-01,5.0,,,Limited  Liability Company(LLC),Male Owned,Non-Veteran,5/10/2021,"Trains, ",1.0,1,39.9325279,-105.1320735,Transport
1173,8762357106,4/15/2020,DYNAMIC PROPERTY MANAGEMENT,1001 Bannock Street Suite 210,80204,1/14/2022,Paid in Full,60,10700.0,Existing or more than 2 years old,CO-01,3.0,,,Limited  Liability Company(LLC),,,1/4/2022,"Real Estate Services, Property Management, ",2.5,3,39.7322457,-104.9906841,Real Estate
1174,7924688509,3/8/2021,CORPMASSAGE,1951 S Newport St,80224,2/23/2022,Paid in Full,60,10612.92,Existing or more than 2 years old,CO-01,5.0,,,Limited  Liability Company(LLC),,,1/28/2022,"Massage Therapy, ",5.0,2,39.73121262,-104.982254,Health
1175,2361218402,2/3/2021,NATURAL CARE ACUPUNCTURE & HOLISTIC MEDICINE,1780 S Bellaire St Ste 285,80222,12/8/2021,Paid in Full,60,10600.0,Existing or more than 2 years old,CO-01,1.0,Asian,Not Hispanic or Latino,Limited  Liability Company(LLC),Female Owned,Non-Veteran,11/16/2021,"Acupuncture, Traditional Chinese Medicine, ",4.5,14,39.684606,-104.93779,Health
1176,6449387207,4/28/2020,NATURAL CARE ACUPUNCTURE & HOLISTIC MEDICINE,1780 S Bellaire St Suite 285,80222,5/18/2021,Paid in Full,24,10600.0,Existing or more than 2 years old,CO-01,1.0,Asian,Not Hispanic or Latino,Limited  Liability Company(LLC),Female Owned,Non-Veteran,4/14/2021,"Acupuncture, Traditional Chinese Medicine, ",4.5,14,39.684606,-104.93779,Health
1177,1680768003,6/22/2020,A1 BEAUTY SUPPLY,4801 Colorado Blvd B,80216,,Exemption 4,60,10528.0,New Business or 2 years or less,CO-01,5.0,,,Corporation,Male Owned,,,"Cosmetics & Beauty Supply, Wigs, Accessories, ",3.0,14,39.78425,-104.94119,Fashion
1178,8070487708,5/1/2020,BA LE SANDWICHES,1044 S Federal Blvd,80219,11/16/2021,Paid in Full,60,10500.0,Existing or more than 2 years old,CO-01,4.0,,,Subchapter S Corporation,,,10/15/2021,"Bakeries, Vietnamese, Sandwiches, ",3.5,207,39.69779,-105.02469,Restaurants
1179,2333357100,4/10/2020,BASHAM REALTY ENTERPRISES,1499 Blake St Ste 1D,80202,6/10/2021,Paid in Full,24,10476.64,Existing or more than 2 years old,CO-01,1.0,,,Limited  Liability Company(LLC),Male Owned,,5/20/2021,"Real Estate Services, ",5.0,1,39.7494507,-105.0010681,Real Estate
1180,5785027100,4/14/2020,EVOLUTION WELLNESS,3500 17TH AVE E,80206,12/24/2020,Paid in Full,24,10417.0,Existing or more than 2 years old,CO-01,1.0,,,Subchapter S Corporation,,,11/23/2020,"Acupuncture, Massage, ",5.0,51,39.743578,-104.946202,Health
1181,7785527804,6/4/2020,HCCI PROFESSIONAL PROTECTIVE SERVICES,PO BOX 202342,80220,8/13/2021,Paid in Full,24,10300.0,New Business or 2 years or less,CO-01,1.0,,,Limited  Liability Company(LLC),,,7/13/2021,"Security Services, ",4.0,4,39.71986828,-104.8648046,Professional Services
1182,7326077703,5/1/2020,PARK PROPERTIES REALTY,5745 MANSFIELD AVE W,80235,8/17/2021,Paid in Full,24,10270.0,Existing or more than 2 years old,CO-07,1.0,,,Subchapter S Corporation,,,7/8/2021,"Real Estate Services, ",5.0,1,39.6802303,-104.9429156,Real Estate
1183,6622928509,3/4/2021,PARK PROPERTIES REALTY,5745 W Mansfield Ave Unit 265,80235,9/28/2021,Paid in Full,60,7915.0,Existing or more than 2 years old,CO-01,1.0,,,Subchapter S Corporation,,,8/23/2021,"Real Estate Services, ",5.0,1,39.6802303,-104.9429156,Real Estate
1184,1915677707,5/1/2020,RAZORS SHARP CUTS,1364 N GRANT ST,80203,7/22/2021,Paid in Full,24,10212.0,Existing or more than 2 years old,CO-01,1.0,,,Limited  Liability Company(LLC),,,5/27/2021,"Hair Salons, Waxing, ",5.0,58,39.737838,-104.983386,Hair Salon
1185,8321447103,4/15/2020,HOMES RIGHT NOW REALTY,"7995 E Hampden Ave, Suite 204",80231,4/10/2021,Paid in Full,24,10200.0,Existing or more than 2 years old,CO-01,3.0,,,Sole Proprietorship,Female Owned,Non-Veteran,3/1/2021,"Real Estate Services, Commercial Real Estate, Real Estate Agents, ",5.0,1,39.62130565,-104.8967546,Real Estate
1186,8017178303,1/29/2021,HOMES RIGHT NOW REALTY,7995 E Hampden Ave Ste 204,80231,,Exemption 4,60,10000.0,Existing or more than 2 years old,CO-01,3.0,,,Sole Proprietorship,Female Owned,Non-Veteran,,"Real Estate Services, Commercial Real Estate, Real Estate Agents, ",5.0,1,39.62130565,-104.8967546,Real Estate
1187,6368588409,2/10/2021,WONDERLUST SALON,1309 22nd St,80205,10/21/2021,Paid in Full,60,10177.0,Existing or more than 2 years old,CO-01,3.0,,,Limited  Liability Company(LLC),,,9/15/2021,"Hair Salons, ",5.0,51,39.75517,-104.9902199,Hair Salon
1188,8649638308,1/29/2021,ROCKY MOUNTAIN SOLUTIONS,7900 E Union Ave Ste 1100,80237,10/21/2021,Paid in Full,60,10170.0,Existing or more than 2 years old,CO-01,1.0,White,,Subchapter S Corporation,Female Owned,Non-Veteran,9/7/2021,"Counseling & Mental Health, Mediators, ",4.5,6,39.6032167,-104.8983435,Professional Services
1189,5421148303,1/25/2021,THE CUSTOM FOOT,1775 S Broadway,80210,1/15/2022,Paid in Full,60,10107.0,Existing or more than 2 years old,CO-01,1.0,,,Corporation,,,12/14/2021,"Outdoor Gear, Orthotics, Ski & Snowboard Shops, ",4.5,19,39.66552,-104.988154,Health
1190,3367508510,2/23/2021,HEADWAVES,1306 S Pearl St,80210,9/29/2021,Paid in Full,60,10055.0,Existing or more than 2 years old,CO-01,2.0,White,Not Hispanic or Latino,Subchapter S Corporation,Male Owned,Non-Veteran,7/27/2021,"Hair Salons, Nail Salons, Skin Care, ",4.5,7,39.6927904,-104.9804062,Hair Salon
1191,3362857308,4/29/2020,HEADWAVES,1306 So. Pearl St.,80206,2/1/2022,Paid in Full,24,6833.0,New Business or 2 years or less,CO-01,5.0,White,Not Hispanic or Latino,Subchapter S Corporation,Male Owned,Non-Veteran,5/6/2021,"Hair Salons, Nail Salons, Skin Care, ",4.5,7,39.6927904,-104.9804062,Hair Salon
1192,6768197108,4/14/2020,ELITE CHIROPRACTIC & WELLNESS,5002 HAMPDEN AVE E,80222,5/21/2021,Paid in Full,24,10013.0,Existing or more than 2 years old,CO-01,1.0,,,Limited  Liability Company(LLC),,,4/15/2021,"Chiropractors, Naturopathic/Holistic, ",5.0,3,39.652079,-104.928491,Health
1193,8530608400,2/13/2021,ELITE CHIROPRACTIC & WELLNESS,5002 E Hampden Ave B,80222,,Exemption 4,60,8380.0,Existing or more than 2 years old,CO-01,2.0,,,Limited  Liability Company(LLC),,,,"Chiropractors, Naturopathic/Holistic, ",5.0,3,39.652079,-104.928491,Health
1194,1216757305,4/28/2020,SQUARE STATE INSURANCE,1312 17th Street Suite #188,80202,5/19/2021,Paid in Full,24,10000.0,Existing or more than 2 years old,CO-01,1.0,White,,Limited  Liability Company(LLC),Male Owned,,4/6/2021,"Home & Rental Insurance, Life Insurance, Auto Insurance, ",5.0,85,39.75029281,-104.9964908,Financial Services
1195,1495078507,2/19/2021,MODERN NOMAD HOME,2936 Larimer St,80205,10/6/2021,Paid in Full,60,10000.0,Existing or more than 2 years old,CO-01,4.0,Asian,Not Hispanic or Latino,Limited  Liability Company(LLC),Female Owned,Non-Veteran,9/7/2021,"Women's Clothing, Home Decor, Used, Vintage & Consignment, ",4.0,17,39.76167,-104.98079,Fashion
1196,4473147108,4/13/2020,MODERN NOMAD HOME,2936 LARIMER ST,80205,6/12/2021,Paid in Full,24,10000.0,Existing or more than 2 years old,CO-01,3.0,Asian,Not Hispanic or Latino,Limited  Liability Company(LLC),Female Owned,Non-Veteran,5/13/2021,"Women's Clothing, Home Decor, Used, Vintage & Consignment, ",4.0,17,39.76167,-104.98079,Fashion
1197,3239987110,4/11/2020,MANOR INSURANCE AGENCY,1325 S Colorado Blvd,80222,12/19/2020,Paid in Full,24,10000.0,,CO-01,9.0,,,Corporation,,,11/12/2020,"Home & Rental Insurance, Auto Insurance, Life Insurance, ",5.0,2,39.73752,-104.94129,Financial Services
1198,5842328405,2/9/2021,TRUE FORM CHIROPRACTIC,520 Cherokee St,80204,11/13/2021,Paid in Full,60,10000.0,Existing or more than 2 years old,CO-01,1.0,,,Limited  Liability Company(LLC),,,10/27/2021,"Chiropractors, ",5.0,9,39.724747,-104.9918481,Health
1199,2877567309,4/29/2020,TRUE FORM CHIROPRACTIC,520 CHEROKEE ST,80204,3/18/2021,Paid in Full,24,7400.0,New Business or 2 years or less,CO-01,1.0,,,Limited  Liability Company(LLC),,,12/10/2020,"Chiropractors, ",5.0,9,39.724747,-104.9918481,Health
1200,8891978303,1/30/2021,TRUST HOME LOANS,7995 E Hampden Ave,80231,3/19/2022,Paid in Full,60,10000.0,Existing or more than 2 years old,CO-01,1.0,,,Limited  Liability Company(LLC),,,2/16/2022,"Mortgage Lenders, ",5.0,1,39.65367,-104.89937,Financial Services
1201,9877767704,5/1/2020,HARMONY HEALING CHERRY CREEK,695 S Colorado Blvd,80246,,Exemption 4,24,10000.0,Existing or more than 2 years old,CO-01,2.0,,,Subchapter S Corporation,Female Owned,Non-Veteran,,"Massage Therapy, Acupuncture, Traditional Chinese Medicine, ",4.5,3,39.7040596,-104.9411774,Health
1202,4237198803,4/15/2021,HARMONY HEALING CHERRY CREEK,2250 Oneida St,80207,,Exemption 4,60,8700.0,Existing or more than 2 years old,CO-01,1.0,,,Subchapter S Corporation,Female Owned,Non-Veteran,,"Massage Therapy, Acupuncture, Traditional Chinese Medicine, ",4.5,3,39.7040596,-104.9411774,Health
1203,6529378407,2/10/2021,BODIES ON POINT,2040 E 28th Ave,80205,9/28/2021,Paid in Full,60,9925.0,Existing or more than 2 years old,CO-01,1.0,,,Limited  Liability Company(LLC),,,8/23/2021,"Acupuncture, Traditional Chinese Medicine, ",5.0,7,39.75687,-104.96295,Health
1204,6490077308,4/30/2020,SUPER SCREEN PRINT,1131 W CUSTER PL UNIT A,80223,11/18/2021,Paid in Full,24,9707.0,,CO-01,1.0,,,Sole Proprietorship,,,10/26/2021,"Screen Printing/T-Shirt Printing, Graphic Design, ",5.0,5,39.706785,-105.000047,Professional Services
1205,7834677310,4/30/2020,AJA STUDIO,2456 N Race St,80205,6/12/2021,Paid in Full,24,4700.0,Existing or more than 2 years old,CO-01,1.0,,,Subchapter S Corporation,,,5/12/2021,"Architects, ",4.0,3,39.75516891,-104.9822617,Professional Services
1206,9877408501,3/12/2021,VONROSE HAIR DESIGN,4146 Perth St,80249,,Exemption 4,60,9695.0,Existing or more than 2 years old,CO-01,1.0,,,Limited  Liability Company(LLC),,,,"Hair Stylists, Hair Extensions, ",5.0,3,39.71642,-104.94771,Hair Salon
1207,4155127706,5/1/2020,ROLFING SOLUTIONS,2543 ELIOT ST,80211,5/8/2021,Paid in Full,24,9664.0,Existing or more than 2 years old,CO-01,1.0,,,Corporation,,,4/13/2021,"Yoga, Massage Therapy, ",5.0,12,39.7545,-105.02381,Health
1208,8651388402,2/13/2021,ROLFING SOLUTIONS,2543 Eliot St,80211,7/16/2021,Paid in Full,60,9662.0,Existing or more than 2 years old,CO-01,1.0,,,Corporation,,,6/15/2021,"Yoga, Massage Therapy, ",5.0,12,39.7545,-105.02381,Health
1209,1361708903,4/24/2021,ELITE HAIR STUDIO,20376 E 41st Pl,80249,3/22/2022,Paid in Full,60,9662.0,Existing or more than 2 years old,CO-01,1.0,Black or African American,Not Hispanic or Latino,Limited  Liability Company(LLC),Female Owned,Non-Veteran,10/29/2021,"Hair Salons, Waxing, Eyelash Service, ",5.0,2,39.67429352,-104.8398132,Hair Salon
1210,4638328305,1/23/2021,GREEN LIGHT REIKI HEALING AND CHAKRA BALANCING,2954 Welton Street,80205,9/28/2021,Paid in Full,60,9640.0,Existing or more than 2 years old,CO-01,1.0,,,Limited  Liability Company(LLC),,,8/23/2021,"Reiki, Yoga, Meditation Centers, ",5.0,34,39.757301,-104.9744602,Health
1211,6163408005,6/29/2020,GREEN LIGHT REIKI HEALING AND CHAKRA BALANCING,2954 Welton Street,80205,5/27/2021,Paid in Full,60,9640.0,,CO-01,1.0,,,Limited  Liability Company(LLC),,,4/29/2021,"Reiki, Yoga, Meditation Centers, ",5.0,34,39.757301,-104.9744602,Health
1212,6775958007,6/30/2020,LAW OFFICE OF CASSANDRA M KIRSCH,600 17th Street 2800-S,80202,1/20/2022,Paid in Full,60,9500.0,,CO-01,1.0,,,Limited  Liability Company(LLC),,,12/15/2021,"IP & Internet Law, ",5.0,3,39.745332,-104.9907686,Professional Services
1213,8090777709,5/1/2020,THE LUXE ROOM,3417 N Williams Street,80205,,Exemption 4,41,9500.0,New Business or 2 years or less,CO-01,1.0,,,Limited  Liability Company(LLC),,,,"Medical Spas, Skin Care, ",5.0,41,39.6854508,-104.941395,Health
1214,9423578403,2/17/2021,AQIEVE HEALTH,1557 S University Blvd,80210,9/29/2021,Paid in Full,60,9500.0,Existing or more than 2 years old,CO-01,1.0,Asian,Not Hispanic or Latino,Limited  Liability Company(LLC),Female Owned,Non-Veteran,8/4/2021,"Acupuncture, ",5.0,2,39.7003617,-104.9647361,Health
1215,6472517305,4/30/2020,AQIEVE HEALTH,1557 South University Boulevard,80210,5/7/2021,Paid in Full,24,9495.0,New Business or 2 years or less,CO-01,1.0,Asian,Not Hispanic or Latino,Limited  Liability Company(LLC),Female Owned,Non-Veteran,3/15/2021,"Acupuncture, ",5.0,2,39.7003617,-104.9647361,Health
1216,5809438706,4/3/2021,K RICO TO GO,4716 Duluth Ct,80239,12/8/2021,Paid in Full,60,9496.88,Existing or more than 2 years old,CO-01,1.0,,,Limited  Liability Company(LLC),,,11/26/2021,"Food Trucks, Tacos, ",5.0,10,39.78138076,-104.8496335,Restaurants
1217,2619297101,4/11/2020,DENVER DEEP,5455 W 38th Ave. Unit C,80212,8/19/2021,Paid in Full,24,9490.0,,CO-07,1.0,,,Limited  Liability Company(LLC),,,7/23/2021,"Massage Therapy, ",5.0,11,39.76971,-105.05612,Health
1218,4850937203,4/27/2020,RIVENDELL REAL ESTATE,105 E VASSAR AVE,80210,5/18/2021,Paid in Full,24,9300.0,Existing or more than 2 years old,CO-01,1.0,,,Limited  Liability Company(LLC),,,4/29/2021,"Property Management, Real Estate Services, ",3.0,2,39.36894608,-104.8560333,Real Estate
1219,9812857804,6/9/2020,FUSION CITY,757 E 20TH AVE STE 320,80205,7/17/2021,Paid in Full,60,9190.0,,CO-01,4.0,,,Subchapter S Corporation,,,6/29/2021,"Thai, Chinese, Seafood, ",3.5,62,39.74804965,-104.9773071,Restaurants
1220,6511448504,3/3/2021,PARK HILL HUB,1555 Holly St,80220,2/19/2022,Paid in Full,60,8925.0,Existing or more than 2 years old,CO-01,3.0,,,Limited  Liability Company(LLC),,,1/25/2022,"Coffee & Tea, Breakfast & Brunch, Sandwiches, ",4.5,85,39.740261,-104.9211163,Restaurants
1221,1607827702,5/1/2020,PARK HILL HUB,1555 HOLLY ST,80220,4/22/2021,Paid in Full,24,6850.0,Existing or more than 2 years old,CO-01,3.0,,,Limited  Liability Company(LLC),,,3/25/2021,"Coffee & Tea, Breakfast & Brunch, Sandwiches, ",4.5,85,39.740261,-104.9211163,Restaurants
1222,6345078406,2/10/2021,INTRIGUE BOUTIQUE,2436 W 44th Ave,80211,9/25/2021,Paid in Full,60,8759.0,Existing or more than 2 years old,CO-01,1.0,White,Not Hispanic or Latino,Limited  Liability Company(LLC),Female Owned,Non-Veteran,8/20/2021,"Women's Clothing, Accessories, Home Decor, ",4.0,8,39.77640719,-105.0170151,Fashion
1223,6836317306,4/30/2020,INTRIGUE BOUTIQUE,2436 W 44th Ave,80211,6/16/2021,Paid in Full,24,8607.5,,CO-01,3.0,White,Not Hispanic or Latino,Limited  Liability Company(LLC),Female Owned,Non-Veteran,5/3/2021,"Women's Clothing, Accessories, Home Decor, ",4.0,8,39.77640719,-105.0170151,Fashion
1224,9553917302,5/2/2020,CLAYTON OLSONCHING,1049 KALAMATH DENVER,80204,8/12/2021,Paid in Full,24,8750.0,Existing or more than 2 years old,CO-01,1.0,,,Corporation,,,7/27/2021,"Life Coach, ",5.0,10,39.67387,-104.83726,Professional Services
1225,4054267801,5/27/2020,GERAGHTY LAW OFFICE,"2420 17th St, 3rd Floor",80202,6/12/2021,Paid in Full,24,8700.0,Existing or more than 2 years old,CO-01,1.0,,,Limited  Liability Company(LLC),,,5/26/2021,"Real Estate Law, General Litigation, Business Law, ",5.0,6,39.752575,-105.0024411,Professional Services
1226,5782888406,2/9/2021,GERAGHTY LAW OFFICE,2420 17th St Fl 3,80202,11/6/2021,Paid in Full,60,8700.0,Existing or more than 2 years old,CO-01,3.0,,,Limited  Liability Company(LLC),,,10/25/2021,"Real Estate Law, General Litigation, Business Law, ",5.0,6,39.752575,-105.0024411,Professional Services
1227,6491397007,4/7/2020,VIDA CHIROPRACTIC STUDIO,4650 w 38TH AVE ste 210,80212,5/18/2021,Paid in Full,24,8700.0,Existing or more than 2 years old,CO-01,1.0,,,Limited  Liability Company(LLC),,,4/6/2021,"Chiropractors, ",4.0,28,39.76831055,-105.0471802,Health
1228,7686488610,3/24/2021,PHASES DESIGN STUDIO,2636 Irving St,80211,9/24/2021,Paid in Full,60,8700.0,Existing or more than 2 years old,CO-01,2.0,,,Subchapter S Corporation,,,8/4/2021,"Web Design, Graphic Design, ",4.0,4,39.69503784,-105.03479,Professional Services
1229,9944847705,5/1/2020,PHASES DESIGN STUDIO,2636 S Irving St,80219,1/9/2021,Paid in Full,24,7500.0,Existing or more than 2 years old,CO-01,1.0,,,Subchapter S Corporation,,,12/22/2020,"Web Design, Graphic Design, ",4.0,4,39.69503784,-105.03479,Professional Services
1230,7023838106,7/22/2020,MODIFIED DECALS,333 S. Federal Blvd Ste 210,80219,7/9/2021,Paid in Full,60,8600.0,New Business or 2 years or less,CO-01,1.0,,,Limited  Liability Company(LLC),,,6/1/2021,"Signmaking, Graphic Design, Vehicle Wraps, ",5.0,8,39.710384,-105.025819,Professional Services
1231,3885608200,8/5/2020,ANGELA IRELAND INTERIORS,515 S. CLARKSON STREET,80229,6/10/2021,Paid in Full,60,8494.0,Existing or more than 2 years old,CO-07,1.0,,,Sole Proprietorship,,,5/18/2021,"Interior Design, Home Staging, ",5.0,2,39.71117,-104.94845,Real Estate
1232,2783328302,1/21/2021,THE BALANCED BEING,1776 S. Jackson Street Suite 8301776 S. Jackson Street,80210,,Exemption 4,60,8458.0,Existing or more than 2 years old,CO-01,1.0,,,Limited  Liability Company(LLC),Female Owned,,,"Massage Therapy, Yoga, ",5.0,2,39.6849213,-104.9426422,Health
1233,7895178400,2/12/2021,PAULA PARIS SALON,299 Detroit St Ste 141,80206,10/9/2021,Paid in Full,60,8383.0,Existing or more than 2 years old,CO-01,1.0,White,,Sole Proprietorship,Female Owned,Non-Veteran,8/10/2021,"Hair Extensions, Hair Stylists, Blow Dry/Out Services, ",5.0,1,39.72089503,-104.9547529,Hair Salon
1234,3505777306,4/29/2020,THE POINT ACUPUNCTURE & HOLISTIC MEDICINE,1705 South Pearl St Ste 4,80210,2/16/2021,Paid in Full,24,8357.0,Existing or more than 2 years old,CO-01,1.0,,,Limited  Liability Company(LLC),,,12/23/2020,"Acupuncture, ",5.0,5,39.67875,-104.979562,Health
1235,5711918503,3/1/2021,TAQUERIA MI PUEBLO,2300 Federal Blvd,80211,,Exemption 4,60,8332.0,Existing or more than 2 years old,CO-01,2.0,,,Subchapter S Corporation,,,,"Mexican, ",3.5,72,39.751342,-105.0250235,Restaurants
1236,6164767308,4/30/2020,WORLD CLASS MEN'S CUTS,1512 Larimer St,80202,3/20/2021,Paid in Full,24,8700.0,New Business or 2 years or less,CO-01,4.0,,Hispanic or Latino,Limited  Liability Company(LLC),Female Owned,Non-Veteran,2/23/2021,"Men's Hair Salons, Hair Stylists, ",4.5,65,39.748663,-104.997425,Hair Salon
1237,9198028405,2/16/2021,CHASE CHIROPRACTIC CLINIC,5353 W Dartmouth Ave Ste 408,80227,,Exemption 4,60,8132.0,Existing or more than 2 years old,CO-01,1.0,White,Not Hispanic or Latino,Limited  Liability Company(LLC),Male Owned,Non-Veteran,,"Chiropractors, ",5.0,1,39.6566,-105.0547,Health
1238,4493697204,4/27/2020,CHASE CHIROPRACTIC CLINIC,5353 W DARTMOUTH AVENUE SUITE 408,80227,2/19/2022,Paid in Full,24,5139.85,Existing or more than 2 years old,CO-01,1.0,White,Not Hispanic or Latino,Limited  Liability Company(LLC),Male Owned,Non-Veteran,10/15/2020,"Chiropractors, ",5.0,1,39.6566,-105.0547,Health
1239,1439727707,5/1/2020,LESTER LAW,4551 W 32nd Ave,80212,5/21/2021,Paid in Full,24,8125.0,Existing or more than 2 years old,CO-01,1.0,,,Limited  Liability Company(LLC),,,3/30/2021,"Divorce & Family Law, Wills, Trusts, & Probates, ",5.0,3,39.75283,-105.05325,Professional Services
1240,4148037302,4/29/2020,SUPERIOR PRINTING & GRAPHICS,12445 39TH AVE E,80239,8/17/2021,Paid in Full,24,8125.0,Existing or more than 2 years old,CO-01,2.0,,,Subchapter S Corporation,,,7/9/2021,"Printing Services, Graphic Design, ",4.5,9,39.771278,-104.842768,Professional Services
1241,5887318504,3/2/2021,FAN ACUPUNCTURE CLINIC,90 Madison St Ste 405,80206,12/21/2021,Paid in Full,60,8027.0,Existing or more than 2 years old,CO-01,1.0,Asian,Not Hispanic or Latino,Corporation,Female Owned,Non-Veteran,11/2/2021,"Acupuncture, Traditional Chinese Medicine, ",4.0,12,39.71728,-104.94582,Health
